route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
60260,N,60260_B_N_0710,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_0930,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0540,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_0950,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1345,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0845,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0855,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_2010,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2010,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1630,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1600,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1630,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0745,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_2010,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0740,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1045,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1130,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1555,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0515,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1120,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_2150,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2100,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1745,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1700,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1900,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0820,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1355,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0400,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0515,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2100,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1325,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1620,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0700,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0600,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1335,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2245,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1930,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1800,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_2010,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0930,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1720,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_B_N_1830,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0605,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1445,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1710,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1120,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1355,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0930,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0540,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0515,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_2130,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1940,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_2245,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1020,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1145,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1940,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0640,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1810,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1830,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1300,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1500,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1325,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0710,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0650,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_0650,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2200,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_0650,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_A_S_0930,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1325,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_2230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0825,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1950,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1950,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1510,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1545,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1445,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0740,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0830,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_1230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0650,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1005,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1450,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0450,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0940,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_2100,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1720,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1650,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1810,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0800,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1315,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1445,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0450,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2010,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1245,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1610,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0540,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1210,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0540,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0450,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2230,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1845,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1745,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1950,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0915,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1700,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_B_N_1820,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0550,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1435,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1655,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0830,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1330,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0845,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0510,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0450,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_2040,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1845,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_2100,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1005,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1115,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1930,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0625,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1620,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1810,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1210,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1455,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0650,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0605,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_0600,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2130,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_0600,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_A_S_0820,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1245,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_2130,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0720,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1900,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1915,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1430,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1520,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1435,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0735,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0805,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_1045,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0635,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0800,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1015,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1400,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1630,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0910,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_2045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2020,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1700,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1640,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1740,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0750,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1300,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0555,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0430,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1900,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1230,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1605,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0520,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1150,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0500,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_A_S_2245,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_2150,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1820,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1720,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1915,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0845,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1510,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_B_N_1745,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0525,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1400,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1630,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_0805,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1300,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_0730,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0500,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0430,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_1940,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1820,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_2045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0950,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1045,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_1845,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_0615,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_1610,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_1740,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,S,60260_B_S_1150,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_1430,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,N,60260_A_N_1015,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,RD,60260_A_RD_0600,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60260,N,60260_B_N_0520,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_B_S_2230,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,RD,60260_B_RD_2050,Beograd,,1,,60260_direction_B_osnovna_linija_B,0
60260,S,60260_A_S_0500,Mladenovac (autoputem),,0,,60260_direction_A_osnovna_linija_A,0
60261,S,60261_A_S_0015,Mladenovac (autoputem),,0,,60261_direction_A_novi_bas_savska_A,0
60261,N,60261_A_N_0015,Mladenovac (autoputem),,0,,60261_direction_A_novi_bas_savska_A,0
60261,RD,60261_A_RD_0015,Mladenovac (autoputem),,0,,60261_direction_A_novi_bas_savska_A,0
60262,RD,60262_A_RD_1400,Beograd,,0,,60262_direction_A_osnovna_linija_A,0
60262,S,60262_A_S_1400,Beograd,,0,,60262_direction_A_osnovna_linija_A,0
60262,RD,60262_B_RD_0600,Mladenovac,,1,,60262_direction_B_osnovna_linija_B,0
60262,S,60262_B_S_0600,Mladenovac,,1,,60262_direction_B_osnovna_linija_B,0
60263,RD,60263_A_RD_1400,Beograd,,0,,60263_direction_A_osnovna_linija_A,0
60263,S,60263_A_S_1400,Beograd,,0,,60263_direction_A_osnovna_linija_A,0
60263,RD,60263_B_RD_0600,Mladenovac,,1,,60263_direction_B_osnovna_linija_B,0
60263,S,60263_B_S_0600,Mladenovac,,1,,60263_direction_B_osnovna_linija_B,0
60264,RD,60264_A_RD_1730,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,S,60264_B_S_0745,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,RD,60264_B_RD_0745,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,RD,60264_B_RD_2015,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,N,60264_A_N_1730,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,S,60264_A_S_1730,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,RD,60264_A_RD_1100,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,N,60264_B_N_2015,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,S,60264_B_S_2015,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,RD,60264_B_RD_1545,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,N,60264_A_N_0500,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,S,60264_A_S_0500,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,RD,60264_A_RD_0500,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,N,60264_B_N_0745,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,S,60264_B_S_1545,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,RD,60264_B_RD_1315,Mladenovac,,1,,60264_direction_B_osnovna_linija_B,0
60264,S,60264_A_S_0400,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60264,RD,60264_A_RD_0400,Beograd,,0,,60264_direction_A_osnovna_linija_A,0
60265,RD,60265_B_RD_1350,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_1310,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_1520,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1040,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_1420,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_0800,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_1250,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_0740,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_0820,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_0840,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_1340,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_0720,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_0620,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_A_RD_0605,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1855,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_0730,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_1600,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_2020,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_1620,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_0800,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1500,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_1640,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_1150,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_1510,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_1220,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_1250,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1210,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_0540,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_B_RD_0740,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_0900,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_A_RD_1020,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_2030,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_2300,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_0740,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_0540,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_1910,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_1230,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_2100,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_1855,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_1330,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_1755,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_1730,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_1750,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1340,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_1120,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_B_RD_1220,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_1620,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_A_RD_1310,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_1520,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_0620,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_1730,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_0800,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_2210,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_1500,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,RD,60265_A_RD_0600,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,S,60265_A_S_2130,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
60265,N,60265_B_N_1620,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,RD,60265_B_RD_1950,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,S,60265_B_S_2005,Banovo brdo,,1,,60265_direction_B_osnovna_linija_B,0
60265,N,60265_A_N_2000,Barajevo,,0,,60265_direction_A_osnovna_linija_A,0
